customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_score_numeric,cluster,segment
CUST04367,54,4,1043.06,2,2,2,222,6,0,New Customers
CUST04368,17,14,6318.09,4,4,3,443,11,4,Potential Loyalists
CUST04369,8,23,26951.27,5,5,5,555,15,1,Loyal Customers
CUST04370,5,2,264.53,5,1,1,511,7,0,New Customers
CUST04371,8,15,7073.63,5,4,4,544,13,4,Potential Loyalists
CUST04372,20,19,4546.46,4,4,3,443,11,4,Potential Loyalists
CUST04373,18,13,5487.31,4,3,3,433,10,4,Potential Loyalists
CUST04374,38,9,5058.55,2,3,3,233,8,0,New Customers
CUST04375,14,27,7589.74,4,5,4,454,13,1,Loyal Customers
CUST04376,27,5,1823.28,3,2,2,322,7,0,New Customers
CUST04377,238,11,3539.18,1,3,3,133,7,2,Hibernating
CUST04378,85,6,1162.18,1,2,2,122,5,5,Hibernating
CUST04379,62,5,1762.41,2,2,2,222,6,0,New Customers
CUST04380,3,9,6071.95,5,3,3,533,11,4,Potential Loyalists
CUST04381,75,4,2150.39,2,2,2,222,6,5,Hibernating
CUST04382,147,8,1220.97,1,3,2,132,6,5,Hibernating
CUST04383,14,14,5006.27,4,4,3,443,11,4,Potential Loyalists
CUST04384,98,6,890.74,1,2,1,121,4,5,Hibernating
CUST04385,17,37,39344.07,4,5,5,455,14,3,Champions
CUST04386,16,16,7634.4,4,4,4,444,12,4,Potential Loyalists
CUST04387,22,1,94.79,3,1,1,311,5,0,New Customers
CUST04388,19,1,147.55,4,1,1,411,6,0,New Customers
CUST04389,30,12,5081.16,3,3,3,333,9,4,Potential Loyalists
CUST04390,16,2,335.08000000000004,4,1,1,411,6,0,New Customers
CUST04391,9,22,35138.55,5,5,5,555,15,3,Champions
CUST04392,13,36,16076.380000000001,4,5,4,454,13,6,Champions
CUST04393,11,38,35835.91,5,5,5,555,15,3,Champions
CUST04394,11,9,2269.89,5,3,2,532,10,0,New Customers
CUST04395,26,22,22032.12,3,5,5,355,13,1,Loyal Customers
CUST04396,1,24,15301.27,5,5,4,554,14,1,Loyal Customers
CUST04397,33,19,7312.41,3,4,4,344,11,4,Potential Loyalists
CUST04398,30,3,141.56,3,1,1,311,5,0,New Customers
CUST04399,37,3,1209.12,2,1,2,212,5,0,New Customers
CUST04400,2,19,8204.57,5,4,4,544,13,4,Potential Loyalists
CUST04401,30,25,15585.67,3,5,4,354,12,1,Loyal Customers
CUST04402,47,9,7345.41,2,3,4,234,9,4,Potential Loyalists
CUST04403,5,14,7613.78,5,4,4,544,13,4,Potential Loyalists
CUST04404,27,11,5623.65,3,3,3,333,9,4,Potential Loyalists
CUST04405,137,6,2884.84,1,2,3,123,6,5,Hibernating
CUST04406,326,4,567.41,1,2,1,121,4,7,Hibernating
CUST04407,10,6,1790.2699999999998,5,2,2,522,9,0,New Customers
CUST04408,148,7,5866.72,1,2,3,123,6,2,Hibernating
CUST04409,28,20,7102.05,3,4,4,344,11,4,Potential Loyalists
CUST04410,145,4,461.75,1,2,1,121,4,5,Hibernating
CUST04411,310,5,765.76,1,2,1,121,4,7,Hibernating
CUST04412,12,40,37301.42,4,5,5,455,14,3,Champions
CUST04413,54,4,3179.77,2,2,3,223,7,0,New Customers
CUST04414,14,37,34410.619999999995,4,5,5,455,14,3,Champions
CUST04415,7,10,2704.6299999999997,5,3,2,532,10,0,New Customers
CUST04416,9,19,13243.880000000001,5,4,4,544,13,1,Loyal Customers
CUST04417,126,8,1937.23,1,3,2,132,6,5,Hibernating
CUST04418,135,8,793.0600000000001,1,3,1,131,5,5,Hibernating
CUST04419,112,4,509.75,1,2,1,121,4,5,Hibernating
CUST04420,30,28,33413.53,3,5,5,355,13,3,Champions
CUST04421,33,2,117.34,3,1,1,311,5,0,New Customers
CUST04422,29,9,5759.95,3,3,3,333,9,0,New Customers
CUST04423,81,3,558.87,2,1,1,211,4,5,Hibernating
CUST04424,50,5,1980.94,2,2,2,222,6,0,New Customers
CUST04425,90,4,835.93,1,2,1,121,4,5,Hibernating
CUST04426,9,31,27941.01,5,5,5,555,15,6,Champions
CUST04427,21,10,4997.94,4,3,3,433,10,4,Potential Loyalists
CUST04428,73,4,276.38,2,2,1,221,5,5,Hibernating
CUST04429,25,4,743.55,3,2,1,321,6,0,New Customers
CUST04430,211,3,388.27,1,1,1,111,3,2,Hibernating
CUST04431,54,10,3212.99,2,3,3,233,8,0,New Customers
CUST04432,74,4,641.05,2,2,1,221,5,5,Hibernating
CUST04433,20,19,3705.4700000000003,4,4,3,443,11,4,Potential Loyalists
CUST04434,44,18,3164.0,2,4,3,243,9,4,Potential Loyalists
CUST04435,26,2,266.83,3,1,1,311,5,0,New Customers
CUST04436,13,32,21472.67,4,5,5,455,14,6,Champions
CUST04437,161,18,14020.900000000001,1,4,4,144,9,2,Hibernating
CUST04438,26,10,2267.06,3,3,2,332,8,0,New Customers
CUST04439,14,18,6336.08,4,4,3,443,11,4,Potential Loyalists
CUST04440,18,3,1044.84,4,1,2,412,7,0,New Customers
CUST04441,21,20,8877.81,4,4,4,444,12,4,Potential Loyalists
CUST04442,179,6,3018.37,1,2,3,123,6,2,Hibernating
CUST04443,85,8,1692.6699999999998,1,3,2,132,6,5,Hibernating
CUST04444,24,21,14964.01,3,4,4,344,11,1,Loyal Customers
CUST04445,9,17,8143.29,5,4,4,544,13,4,Potential Loyalists
CUST04446,28,1,56.28,3,1,1,311,5,0,New Customers
CUST04447,13,14,6195.870000000001,4,4,3,443,11,4,Potential Loyalists
CUST04448,14,24,45271.93,4,5,5,455,14,3,Champions
CUST04449,42,13,4916.7,2,3,3,233,8,4,Potential Loyalists
CUST04450,28,20,12257.76,3,4,4,344,11,1,Loyal Customers
CUST04451,73,3,1176.9399999999998,2,1,2,212,5,5,Hibernating
CUST04452,29,29,23700.14,3,5,5,355,13,6,Champions
CUST04453,28,16,12818.630000000001,3,4,4,344,11,4,Potential Loyalists
CUST04454,40,4,480.36,2,2,1,221,5,0,New Customers
CUST04455,31,6,886.53,3,2,1,321,6,0,New Customers
CUST04456,26,3,481.82,3,1,1,311,5,0,New Customers
CUST04457,2,12,2926.44,5,3,3,533,11,4,Potential Loyalists
CUST04458,17,18,12638.97,4,4,4,444,12,4,Potential Loyalists
CUST04459,6,16,8256.09,5,4,4,544,13,4,Potential Loyalists
CUST04460,11,27,17701.18,5,5,5,555,15,1,Loyal Customers
CUST04461,21,1,1181.56,4,1,2,412,7,0,New Customers
CUST04462,126,15,4299.86,1,4,3,143,8,5,Hibernating
CUST04463,331,6,2136.3100000000004,1,2,2,122,5,7,Hibernating
CUST04464,3,3,6403.08,5,1,3,513,9,0,New Customers
CUST04465,19,32,23369.98,4,5,5,455,14,6,Champions
CUST04466,30,3,233.38,3,1,1,311,5,0,New Customers
CUST04467,40,4,676.31,2,2,1,221,5,0,New Customers
CUST04468,136,8,3312.72,1,3,3,133,7,5,Hibernating
CUST04469,8,22,16152.15,5,5,4,554,14,1,Loyal Customers
CUST04470,5,25,20037.25,5,5,5,555,15,1,Loyal Customers
CUST04471,253,3,2865.72,1,1,3,113,5,2,Hibernating
CUST04472,79,6,946.0,2,2,2,222,6,5,Hibernating
CUST04473,18,3,2267.4900000000002,4,1,2,412,7,0,New Customers
CUST04474,103,4,1958.3400000000001,1,2,2,122,5,5,Hibernating
CUST04475,26,17,8643.369999999999,3,4,4,344,11,4,Potential Loyalists
CUST04476,2,24,20581.16,5,5,5,555,15,1,Loyal Customers
CUST04477,43,2,204.41000000000003,2,1,1,211,4,0,New Customers
CUST04478,43,18,14045.87,2,4,4,244,10,1,Loyal Customers
CUST04479,18,19,12504.89,4,4,4,444,12,1,Loyal Customers
CUST04480,194,11,7608.02,1,3,4,134,8,2,Hibernating
CUST04481,3,6,1318.88,5,2,2,522,9,0,New Customers
CUST04482,13,12,10956.18,4,3,4,434,11,4,Potential Loyalists
CUST04483,32,12,5872.79,3,3,3,333,9,4,Potential Loyalists
CUST04484,72,2,80.47,2,1,1,211,4,5,Hibernating
CUST04485,18,38,49108.96,4,5,5,455,14,3,Champions
CUST04486,13,33,47635.41,4,5,5,455,14,3,Champions
CUST04487,5,13,6905.91,5,3,3,533,11,4,Potential Loyalists
CUST04488,84,2,621.85,1,1,1,111,3,5,Hibernating
CUST04489,4,8,7486.539999999999,5,3,4,534,12,0,New Customers
CUST04490,138,6,2015.56,1,2,2,122,5,5,Hibernating
CUST04491,173,15,18892.1,1,4,5,145,10,2,Hibernating
CUST04492,53,7,6600.06,2,2,3,223,7,0,New Customers
CUST04493,24,15,5727.95,3,4,3,343,10,4,Potential Loyalists
CUST04494,2,17,14432.11,5,4,4,544,13,1,Loyal Customers
CUST04495,24,18,3972.91,3,4,3,343,10,4,Potential Loyalists
CUST04496,17,16,8523.95,4,4,4,444,12,4,Potential Loyalists
CUST04497,35,12,5659.86,2,3,3,233,8,4,Potential Loyalists
CUST04498,24,18,29857.190000000002,3,4,5,345,12,1,Loyal Customers
CUST04499,17,1,68.93,4,1,1,411,6,0,New Customers
CUST04500,27,8,4857.24,3,3,3,333,9,0,New Customers
CUST04501,9,17,18690.07,5,4,5,545,14,1,Loyal Customers
CUST04502,26,29,25941.43,3,5,5,355,13,6,Champions
CUST04503,115,6,2190.29,1,2,2,122,5,5,Hibernating
CUST04504,81,3,377.83000000000004,2,1,1,211,4,5,Hibernating
CUST04505,28,18,5932.13,3,4,3,343,10,4,Potential Loyalists
CUST04506,85,5,3770.7,1,2,3,123,6,5,Hibernating
CUST04507,1,2,928.05,5,1,2,512,8,0,New Customers
CUST04508,28,9,1970.6200000000001,3,3,2,332,8,0,New Customers
CUST04509,40,11,19996.48,2,3,5,235,10,1,Loyal Customers
CUST04510,34,4,558.07,2,2,1,221,5,0,New Customers
CUST04511,10,6,2109.66,5,2,2,522,9,0,New Customers
CUST04512,17,10,1981.56,4,3,2,432,9,0,New Customers
CUST04513,15,3,429.92,4,1,1,411,6,0,New Customers
CUST04514,34,17,15920.119999999999,2,4,4,244,10,1,Loyal Customers
CUST04515,17,3,639.28,4,1,1,411,6,0,New Customers
CUST04516,15,16,12179.71,4,4,4,444,12,4,Potential Loyalists
CUST04517,3,9,2256.68,5,3,2,532,10,0,New Customers
CUST04518,30,27,16265.18,3,5,4,354,12,1,Loyal Customers
CUST04519,111,7,1676.46,1,2,2,122,5,5,Hibernating
CUST04520,8,29,17262.2,5,5,5,555,15,6,Champions
CUST04521,120,15,7050.67,1,4,4,144,9,5,Hibernating
CUST04522,16,28,16442.82,4,5,5,455,14,1,Loyal Customers
CUST04523,9,7,1501.52,5,2,2,522,9,0,New Customers
CUST04524,16,22,13060.789999999999,4,5,4,454,13,1,Loyal Customers
CUST04525,45,5,2297.53,2,2,2,222,6,0,New Customers
CUST04526,61,3,424.40999999999997,2,1,1,211,4,0,New Customers
CUST04527,27,2,606.5600000000001,3,1,1,311,5,0,New Customers
CUST04528,23,4,421.69,3,2,1,321,6,0,New Customers
CUST04529,65,5,802.0799999999999,2,2,1,221,5,5,Hibernating
CUST04530,29,8,3430.48,3,3,3,333,9,0,New Customers
CUST04531,19,15,5915.86,4,4,3,443,11,4,Potential Loyalists
CUST04532,24,1,338.19,3,1,1,311,5,0,New Customers
CUST04533,13,35,25336.07,4,5,5,455,14,6,Champions
CUST04534,105,25,21367.27,1,5,5,155,11,1,Loyal Customers
CUST04535,19,27,22812.25,4,5,5,455,14,6,Champions
CUST04536,5,7,1768.33,5,2,2,522,9,0,New Customers
CUST04537,192,13,10865.57,1,3,4,134,8,2,Hibernating
CUST04538,18,29,14343.35,4,5,4,454,13,1,Loyal Customers
CUST04539,138,6,1584.77,1,2,2,122,5,5,Hibernating
CUST04540,19,21,28605.21,4,4,5,445,13,1,Loyal Customers
CUST04541,25,7,2803.56,3,2,3,323,8,0,New Customers
CUST04542,117,18,20029.63,1,4,5,145,10,1,Loyal Customers
CUST04543,8,16,11909.94,5,4,4,544,13,4,Potential Loyalists
CUST04544,12,15,14012.82,4,4,4,444,12,4,Potential Loyalists
CUST04545,20,2,657.52,4,1,1,411,6,0,New Customers
CUST04546,91,4,930.04,1,2,2,122,5,5,Hibernating
CUST04547,5,17,11350.97,5,4,4,544,13,4,Potential Loyalists
CUST04548,20,22,17811.510000000002,4,5,5,455,14,1,Loyal Customers
CUST04549,30,33,27028.98,3,5,5,355,13,6,Champions
CUST04550,31,9,5702.0,3,3,3,333,9,0,New Customers
CUST04551,169,12,11203.0,1,3,4,134,8,2,Hibernating
CUST04552,184,5,1839.1299999999999,1,2,2,122,5,2,Hibernating
CUST04553,22,37,19645.97,3,5,5,355,13,6,Champions
CUST04554,83,4,420.59,2,2,1,221,5,5,Hibernating
CUST04555,41,9,7736.95,2,3,4,234,9,4,Potential Loyalists
CUST04556,1,26,11063.67,5,5,4,554,14,1,Loyal Customers
CUST04557,10,6,2120.69,5,2,2,522,9,0,New Customers
CUST04558,24,10,4238.68,3,3,3,333,9,0,New Customers
CUST04559,11,2,643.58,5,1,1,511,7,0,New Customers
CUST04560,3,27,22741.38,5,5,5,555,15,6,Champions
CUST04561,58,3,1140.6599999999999,2,1,2,212,5,0,New Customers
CUST04562,42,9,3081.23,2,3,3,233,8,0,New Customers
CUST04563,2,17,14838.68,5,4,4,544,13,1,Loyal Customers
CUST04564,21,1,292.56,4,1,1,411,6,0,New Customers
CUST04565,1,8,6437.4,5,3,3,533,11,0,New Customers
CUST04566,11,10,1570.5,5,3,2,532,10,0,New Customers
CUST04567,4,1,588.42,5,1,1,511,7,0,New Customers
CUST04568,135,6,1379.1200000000001,1,2,2,122,5,5,Hibernating
CUST04569,21,31,33957.439999999995,4,5,5,455,14,3,Champions
CUST04570,25,17,22480.98,3,4,5,345,12,1,Loyal Customers
CUST04571,20,19,10368.98,4,4,4,444,12,4,Potential Loyalists
CUST04572,27,19,19824.99,3,4,5,345,12,1,Loyal Customers
CUST04573,20,15,3887.78,4,4,3,443,11,4,Potential Loyalists
CUST04574,322,2,330.1,1,1,1,111,3,7,Hibernating
CUST04575,10,8,4430.89,5,3,3,533,11,0,New Customers
CUST04576,13,14,5307.8099999999995,4,4,3,443,11,4,Potential Loyalists
CUST04577,15,14,5451.91,4,4,3,443,11,4,Potential Loyalists
CUST04578,556,1,104.19,1,1,1,111,3,7,Hibernating
CUST04579,35,14,3065.55,2,4,3,243,9,4,Potential Loyalists
CUST04580,3,16,14201.32,5,4,4,544,13,4,Potential Loyalists
CUST04581,32,5,655.78,3,2,1,321,6,0,New Customers
CUST04582,35,8,18723.629999999997,2,3,5,235,10,4,Potential Loyalists
CUST04583,27,5,2565.21,3,2,2,322,7,0,New Customers
CUST04584,23,3,334.62,3,1,1,311,5,0,New Customers
CUST04585,5,6,980.61,5,2,2,522,9,0,New Customers
CUST04586,15,33,43849.0,4,5,5,455,14,3,Champions
CUST04587,43,4,643.39,2,2,1,221,5,0,New Customers
CUST04588,99,13,8142.8099999999995,1,3,4,134,8,5,Hibernating
CUST04589,42,14,4299.34,2,4,3,243,9,4,Potential Loyalists
CUST04590,308,4,1801.2,1,2,2,122,5,7,Hibernating
CUST04591,48,5,1658.59,2,2,2,222,6,0,New Customers
CUST04592,7,19,8317.83,5,4,4,544,13,4,Potential Loyalists
CUST04593,39,5,2014.6200000000001,2,2,2,222,6,0,New Customers
CUST04594,275,4,1195.64,1,2,2,122,5,2,Hibernating
CUST04595,25,3,839.54,3,1,1,311,5,0,New Customers
CUST04596,25,5,1230.72,3,2,2,322,7,0,New Customers
CUST04597,324,8,6465.21,1,3,3,133,7,7,Hibernating
CUST04598,7,16,11562.630000000001,5,4,4,544,13,4,Potential Loyalists
CUST04599,30,12,5942.110000000001,3,3,3,333,9,4,Potential Loyalists
CUST04600,23,23,19818.96,3,5,5,355,13,1,Loyal Customers
CUST04601,68,6,3460.29,2,2,3,223,7,5,Hibernating
CUST04602,20,19,23091.6,4,4,5,445,13,1,Loyal Customers
CUST04603,81,4,1003.3100000000001,2,2,2,222,6,5,Hibernating
CUST04604,17,2,576.79,4,1,1,411,6,0,New Customers
CUST04605,35,14,7092.73,2,4,4,244,10,4,Potential Loyalists
CUST04606,57,7,1752.06,2,2,2,222,6,0,New Customers
CUST04607,42,10,4210.74,2,3,3,233,8,0,New Customers
CUST04608,171,26,14236.38,1,5,4,154,10,1,Loyal Customers
CUST04609,6,23,38066.61,5,5,5,555,15,3,Champions
CUST04610,28,39,33509.340000000004,3,5,5,355,13,3,Champions
CUST04611,15,16,5795.04,4,4,3,443,11,4,Potential Loyalists
CUST04612,15,22,37616.03,4,5,5,455,14,3,Champions
CUST04613,7,20,20066.41,5,4,5,545,14,1,Loyal Customers
CUST04614,24,1,45.26,3,1,1,311,5,0,New Customers
CUST04615,9,30,21919.36,5,5,5,555,15,6,Champions
CUST04616,117,8,1339.28,1,3,2,132,6,5,Hibernating
CUST04617,22,35,26450.24,3,5,5,355,13,6,Champions
CUST04618,3,10,4503.83,5,3,3,533,11,4,Potential Loyalists
CUST04619,189,6,1155.56,1,2,2,122,5,2,Hibernating
CUST04620,83,4,638.68,2,2,1,221,5,5,Hibernating
CUST04621,60,3,2171.0099999999998,2,1,2,212,5,0,New Customers
CUST04622,79,5,3454.64,2,2,3,223,7,5,Hibernating
CUST04623,18,16,6717.43,4,4,3,443,11,4,Potential Loyalists
CUST04624,79,4,2234.05,2,2,2,222,6,5,Hibernating
CUST04625,61,3,1349.77,2,1,2,212,5,0,New Customers
CUST04626,2,2,1422.96,5,1,2,512,8,0,New Customers
CUST04627,170,10,4786.43,1,3,3,133,7,2,Hibernating
CUST04628,27,1,595.71,3,1,1,311,5,0,New Customers
CUST04629,5,9,5006.53,5,3,3,533,11,0,New Customers
CUST04630,52,4,685.41,2,2,1,221,5,0,New Customers
CUST04631,6,1,532.08,5,1,1,511,7,0,New Customers
CUST04632,1,40,33506.43,5,5,5,555,15,3,Champions
CUST04633,18,15,8117.450000000001,4,4,4,444,12,4,Potential Loyalists
CUST04634,52,4,531.54,2,2,1,221,5,0,New Customers
CUST04635,26,10,1995.62,3,3,2,332,8,0,New Customers
CUST04636,67,7,1983.61,2,2,2,222,6,5,Hibernating
CUST04637,42,10,5259.08,2,3,3,233,8,4,Potential Loyalists
CUST04638,149,7,1081.45,1,2,2,122,5,5,Hibernating
CUST04639,165,9,5208.7699999999995,1,3,3,133,7,2,Hibernating
CUST04640,5,31,26348.059999999998,5,5,5,555,15,6,Champions
CUST04641,1,2,478.84000000000003,5,1,1,511,7,0,New Customers
CUST04642,15,1,1098.3,4,1,2,412,7,0,New Customers
CUST04643,24,21,10324.48,3,4,4,344,11,4,Potential Loyalists
CUST04644,44,4,453.95,2,2,1,221,5,0,New Customers
CUST04645,27,19,7502.49,3,4,4,344,11,4,Potential Loyalists
CUST04646,34,9,3867.7300000000005,2,3,3,233,8,0,New Customers
CUST04647,11,30,15929.76,5,5,4,554,14,6,Champions
CUST04648,16,5,1478.38,4,2,2,422,8,0,New Customers
CUST04649,20,22,22049.02,4,5,5,455,14,1,Loyal Customers
CUST04650,41,6,732.88,2,2,1,221,5,0,New Customers
CUST04651,21,18,12803.01,4,4,4,444,12,4,Potential Loyalists
CUST04652,17,21,14048.63,4,4,4,444,12,1,Loyal Customers
CUST04653,84,5,2651.88,1,2,2,122,5,5,Hibernating
CUST04654,4,17,12182.31,5,4,4,544,13,4,Potential Loyalists
CUST04655,45,7,3633.35,2,2,3,223,7,0,New Customers
CUST04656,30,1,68.46,3,1,1,311,5,0,New Customers
CUST04657,49,9,6480.55,2,3,3,233,8,4,Potential Loyalists
CUST04658,20,40,43401.73,4,5,5,455,14,3,Champions
CUST04659,22,9,7122.04,3,3,4,334,10,4,Potential Loyalists
CUST04660,27,12,5310.32,3,3,3,333,9,4,Potential Loyalists
CUST04661,11,29,21608.61,5,5,5,555,15,6,Champions
CUST04662,4,38,31373.34,5,5,5,555,15,6,Champions
CUST04663,51,7,2201.81,2,2,2,222,6,0,New Customers
CUST04664,15,25,29558.670000000002,4,5,5,455,14,6,Champions
CUST04665,4,14,12189.64,5,4,4,544,13,4,Potential Loyalists
CUST04666,29,26,19932.88,3,5,5,355,13,1,Loyal Customers
CUST04667,39,5,3332.54,2,2,3,223,7,0,New Customers
CUST04668,88,4,670.55,1,2,1,121,4,5,Hibernating
CUST04669,9,24,28632.800000000003,5,5,5,555,15,6,Champions
CUST04670,23,34,17661.6,3,5,5,355,13,6,Champions
CUST04671,42,10,4035.4700000000003,2,3,3,233,8,0,New Customers
CUST04672,42,9,9336.57,2,3,4,234,9,4,Potential Loyalists
CUST04673,17,1,1010.11,4,1,2,412,7,0,New Customers
CUST04674,7,30,38325.68,5,5,5,555,15,3,Champions
CUST04675,8,1,39.33,5,1,1,511,7,0,New Customers
CUST04676,44,2,1481.46,2,1,2,212,5,0,New Customers
CUST04677,22,14,7225.06,3,4,4,344,11,4,Potential Loyalists
CUST04678,20,39,26957.13,4,5,5,455,14,6,Champions
CUST04679,18,5,926.65,4,2,2,422,8,0,New Customers
CUST04680,36,13,3861.12,2,3,3,233,8,4,Potential Loyalists
CUST04681,176,17,5958.0,1,4,3,143,8,2,Hibernating
CUST04682,18,25,19838.31,4,5,5,455,14,1,Loyal Customers
CUST04683,25,3,220.88,3,1,1,311,5,0,New Customers
CUST04684,34,16,21818.68,2,4,5,245,11,1,Loyal Customers
CUST04685,31,13,4765.1,3,3,3,333,9,4,Potential Loyalists
CUST04686,38,16,4131.61,2,4,3,243,9,4,Potential Loyalists
CUST04687,21,1,54.09,4,1,1,411,6,0,New Customers
CUST04688,5,22,28686.04,5,5,5,555,15,1,Loyal Customers
CUST04689,32,13,7713.4800000000005,3,3,4,334,10,4,Potential Loyalists
CUST04690,498,2,180.07999999999998,1,1,1,111,3,7,Hibernating
CUST04691,16,3,1408.63,4,1,2,412,7,0,New Customers
CUST04692,315,3,1347.38,1,1,2,112,4,7,Hibernating
CUST04693,18,19,9141.31,4,4,4,444,12,4,Potential Loyalists
CUST04694,25,38,23177.21,3,5,5,355,13,6,Champions
CUST04695,30,21,31925.02,3,4,5,345,12,3,Champions
CUST04696,128,3,458.33000000000004,1,1,1,111,3,5,Hibernating
CUST04697,7,23,18218.49,5,5,5,555,15,1,Loyal Customers
CUST04698,40,11,11779.119999999999,2,3,4,234,9,4,Potential Loyalists
CUST04699,49,4,3302.86,2,2,3,223,7,0,New Customers
CUST04700,125,8,987.53,1,3,2,132,6,5,Hibernating
CUST04701,27,17,17678.02,3,4,5,345,12,1,Loyal Customers
CUST04702,25,24,15924.46,3,5,4,354,12,1,Loyal Customers
CUST04703,127,30,21457.48,1,5,5,155,11,6,Champions
CUST04704,99,15,33833.06,1,4,5,145,10,1,Loyal Customers
CUST04705,142,8,1628.0500000000002,1,3,2,132,6,5,Hibernating
CUST04706,76,6,662.59,2,2,1,221,5,5,Hibernating
CUST04707,3,20,9112.57,5,4,4,544,13,4,Potential Loyalists
CUST04708,5,3,2378.24,5,1,2,512,8,0,New Customers
CUST04709,12,20,9573.21,4,4,4,444,12,4,Potential Loyalists
CUST04710,54,6,1484.05,2,2,2,222,6,0,New Customers
CUST04711,25,29,23111.27,3,5,5,355,13,6,Champions
CUST04712,3,40,23947.030000000002,5,5,5,555,15,6,Champions
CUST04713,27,4,3561.33,3,2,3,323,8,0,New Customers
CUST04714,8,21,20431.28,5,4,5,545,14,1,Loyal Customers
CUST04715,36,10,3284.69,2,3,3,233,8,0,New Customers
CUST04716,40,17,5692.84,2,4,3,243,9,4,Potential Loyalists
CUST04717,54,7,2925.24,2,2,3,223,7,0,New Customers
CUST04718,18,3,1008.4200000000001,4,1,2,412,7,0,New Customers
CUST04719,5,24,11308.48,5,5,4,554,14,1,Loyal Customers
CUST04720,90,2,386.58,1,1,1,111,3,5,Hibernating
CUST04721,26,34,32429.87,3,5,5,355,13,3,Champions
CUST04722,29,2,305.41999999999996,3,1,1,311,5,0,New Customers
CUST04723,20,1,176.96,4,1,1,411,6,0,New Customers
CUST04724,15,34,28186.1,4,5,5,455,14,6,Champions
CUST04725,25,25,14070.24,3,5,4,354,12,1,Loyal Customers
CUST04726,3,13,9618.130000000001,5,3,4,534,12,4,Potential Loyalists
CUST04727,117,4,206.39,1,2,1,121,4,5,Hibernating
CUST04728,5,1,110.91,5,1,1,511,7,0,New Customers
CUST04729,8,20,15906.47,5,4,4,544,13,1,Loyal Customers
CUST04730,9,3,690.45,5,1,1,511,7,0,New Customers
CUST04731,23,40,30600.780000000002,3,5,5,355,13,6,Champions
CUST04732,7,15,11209.0,5,4,4,544,13,4,Potential Loyalists
CUST04733,26,13,7121.349999999999,3,3,4,334,10,4,Potential Loyalists
CUST04734,93,7,970.5699999999999,1,2,2,122,5,5,Hibernating
CUST04735,19,2,943.75,4,1,2,412,7,0,New Customers
CUST04736,75,7,836.12,2,2,1,221,5,5,Hibernating
CUST04737,14,16,12385.45,4,4,4,444,12,4,Potential Loyalists
CUST04738,95,4,951.1600000000001,1,2,2,122,5,5,Hibernating
CUST04739,30,3,344.14,3,1,1,311,5,0,New Customers
CUST04740,14,20,13987.58,4,4,4,444,12,1,Loyal Customers
CUST04741,42,12,3589.03,2,3,3,233,8,4,Potential Loyalists
CUST04742,395,4,250.63,1,2,1,121,4,7,Hibernating
CUST04743,15,22,14627.83,4,5,4,454,13,1,Loyal Customers
CUST04744,11,18,10743.210000000001,5,4,4,544,13,4,Potential Loyalists
CUST04745,124,7,2726.91,1,2,3,123,6,5,Hibernating
CUST04746,57,4,1566.74,2,2,2,222,6,0,New Customers
CUST04747,1,18,6686.15,5,4,3,543,12,4,Potential Loyalists
CUST04748,41,4,891.62,2,2,1,221,5,0,New Customers
CUST04749,43,8,3669.81,2,3,3,233,8,0,New Customers
CUST04750,106,23,41183.729999999996,1,5,5,155,11,3,Champions
CUST04751,1,20,23092.94,5,4,5,545,14,1,Loyal Customers
CUST04752,10,10,8710.27,5,3,4,534,12,4,Potential Loyalists
CUST04753,50,4,556.29,2,2,1,221,5,0,New Customers
CUST04754,10,14,4896.61,5,4,3,543,12,4,Potential Loyalists
CUST04755,31,18,14788.31,3,4,4,344,11,1,Loyal Customers
CUST04756,8,28,32495.34,5,5,5,555,15,3,Champions
CUST04757,28,9,7522.57,3,3,4,334,10,4,Potential Loyalists
CUST04758,8,11,3760.85,5,3,3,533,11,4,Potential Loyalists
CUST04759,7,3,810.27,5,1,1,511,7,0,New Customers
CUST04760,5,23,29314.85,5,5,5,555,15,6,Champions
CUST04761,248,5,662.77,1,2,1,121,4,2,Hibernating
CUST04762,57,4,1551.54,2,2,2,222,6,0,New Customers
CUST04763,110,5,1592.98,1,2,2,122,5,5,Hibernating
CUST04764,5,2,597.5,5,1,1,511,7,0,New Customers
CUST04765,161,10,5353.72,1,3,3,133,7,2,Hibernating
CUST04766,157,7,2383.22,1,2,2,122,5,2,Hibernating
CUST04767,78,7,2945.37,2,2,3,223,7,5,Hibernating
CUST04768,13,22,9068.23,4,5,4,454,13,4,Potential Loyalists
CUST04769,38,10,2559.7799999999997,2,3,2,232,7,0,New Customers
CUST04770,31,17,7549.92,3,4,4,344,11,4,Potential Loyalists
CUST04771,12,16,5706.79,4,4,3,443,11,4,Potential Loyalists
CUST04772,219,8,3594.56,1,3,3,133,7,2,Hibernating
CUST04773,8,3,942.42,5,1,2,512,8,0,New Customers
CUST04774,15,18,10682.28,4,4,4,444,12,4,Potential Loyalists
CUST04775,29,16,8815.18,3,4,4,344,11,4,Potential Loyalists
CUST04776,282,3,798.41,1,1,1,111,3,2,Hibernating
CUST04777,4,2,392.9,5,1,1,511,7,0,New Customers
CUST04778,7,3,379.68,5,1,1,511,7,0,New Customers
CUST04779,15,17,21963.489999999998,4,4,5,445,13,1,Loyal Customers
